filename,cluster,title
2509.13725v1.txt,7,"WatchAnxiety: A Transfer Learning Approach for State Anxiety Prediction   from Smartwatch Data"
2509.14054v1.txt,3,"Physics-based deep kernel learning for parameter estimation in high   dimensional PDEs"
2509.14478v1.txt,2,"Estimating Semantic Alphabet Size for LLM Uncertainty Quantification"
2509.15244v1.txt,4,"Kernel Model Validation: How To Do It, And Why You Should Care"
2509.15256v1.txt,5,"A Multi-Scale Graph Neural Process with Cross-Drug Co-Attention for   Drug-Drug Interactions Prediction"
2509.15403v1.txt,2,"Quantifying Uncertainty in Natural Language Explanations of Large   Language Models for Question Answering"
2509.15934v1.txt,6,"UniTac2Pose: A Unified Approach Learned in Simulation for Category-level   Visuotactile In-hand Pose Estimation"
2509.16233v1.txt,3,"Comparison of Deterministic and Probabilistic Machine Learning   Algorithms for Precise Dimensional Control and Uncertainty Quantification in   Additive Manufacturing"
2509.16324v1.txt,4,"Auto-bidding under Return-on-Spend Constraints with Uncertainty   Quantification"
2509.16354v1.txt,0,"Improving Deep Tabular Learning"
2509.16648v1.txt,2,"FESTA: Functionally Equivalent Sampling for Trust Assessment of   Multimodal LLMs"
2509.16663v1.txt,4,"System-Level Uncertainty Quantification with Multiple Machine Learning   Models: A Theoretical Framework"
2509.16696v1.txt,2,"Decoding Uncertainty: The Impact of Decoding Strategies for Uncertainty   Estimation in Large Language Models"
2509.16926v1.txt,6,"Cross-Attention with Confidence Weighting for Multi-Channel Audio   Alignment"
2509.16930v1.txt,4,"Auditability and the Landscape of Distance to Multicalibration"
2509.17098v2.txt,0,"Uncertainty-Supervised Interpretable and Robust Evidential Segmentation"
2509.17119v1.txt,7,"ScenGAN: Attention-Intensive Generative Model for Uncertainty-Aware   Renewable Scenario Forecasting"
2509.17153v2.txt,1,"Flow-Induced Diagonal Gaussian Processes"
2509.17726v1.txt,0,"Automated Labeling of Intracranial Arteries with Uncertainty   Quantification Using Deep Learning"
2509.18132v1.txt,4,"Position Paper: Integrating Explainability and Uncertainty Estimation in   Medical AI"
2509.18155v1.txt,3,"Surrogate Modelling of Proton Dose with Monte Carlo Dropout Uncertainty   Quantification"
2509.18228v1.txt,4,"Forest tree species classification and entropy-derived uncertainty   mapping using extreme gradient boosting and Sentinel-1/2 data"
2509.18864v1.txt,2,"Conf-Profile: A Confidence-Driven Reasoning Paradigm for Label-Free User   Profiling"
2509.19375v1.txt,2,"Uncertainty Quantification of Large Language Models using Approximate   Bayesian Computation"
2509.19417v3.txt,7,"Analyzing Uncertainty Quantification in Statistical and Deep Learning   Models for Probabilistic Electricity Price Forecasting"
2509.19557v1.txt,2,"Confidence Calibration in Large Language Model-Based Entity Matching"
2509.21593v1.txt,6,"GeoEvolve: Automating Geospatial Model Discovery via Multi-Agent Large   Language Models"
2509.21605v1.txt,3,"GenUQ: Predictive Uncertainty Estimates via Generative Hyper-Networks"
2509.22014v1.txt,6,"Lightweight Structured Multimodal Reasoning for Clinical Scene   Understanding in Robotics"
2509.22380v1.txt,4,"Multidimensional Uncertainty Quantification via Optimal Transport"
2509.22928v1.txt,4,"Localized Uncertainty Quantification in Random Forests via Proximities"
2509.23129v1.txt,6,"C$^2$GSPG: Confidence-calibrated Group Sequence Policy Gradient towards   Self-aware Reasoning"
2509.23665v1.txt,4,"Calibration Meets Reality: Making Machine Learning Predictions   Trustworthy"
2509.24202v1.txt,2,"Can Large Language Models Express Uncertainty Like Human?"
2509.24327v1.txt,3,"Inferring Cosmological Parameters with Evidential Physics-Informed   Neural Networks"
2509.24919v1.txt,1,"Meta-Learning Theory-Informed Inductive Biases using Deep Kernel   Gaussian Processes"
2509.25017v1.txt,7,"Uncertainty-Aware Deep Learning for Wildfire Danger Forecasting"
2509.25222v1.txt,7,"Sensor optimization for urban wind estimation with cluster-based   probabilistic framework"
2509.25438v1.txt,6,"Beyond Noisy-TVs: Noise-Robust Exploration Via Learning Progress   Monitoring"
2509.25459v1.txt,2,"SimulRAG: Simulator-based RAG for Grounding LLMs in Long-form Scientific   QA"
2509.25646v1.txt,3,"Deep set based operator learning with uncertainty quantification"
2509.26294v1.txt,6,"Noise-Guided Transport for Imitation Learning"
2509.26610v1.txt,4,"Uncertainty Quantification for Regression using Proper Scoring Rules"
2510.00029v1.txt,0,"Enhancing Safety in Diabetic Retinopathy Detection: Uncertainty-Aware   Deep Learning Models with Rejection Capabilities"
2510.00627v1.txt,7,"Collaborative-Distilled Diffusion Models (CDDM) for Accelerated and   Lightweight Trajectory Prediction"
2510.00890v1.txt,2,"Span-level Detection of AI-generated Scientific Text via Contrastive   Learning and Structural Calibration"
2510.01231v1.txt,2,"Trustworthy Summarization via Uncertainty Quantification and Risk   Awareness in Large Language Models"
2510.01251v1.txt,2,"Efficient Uncertainty Estimation for LLM-based Entity Linking in Tabular   Data"
2510.01521v2.txt,7,"CarbonX: An Open-Source Tool for Computational Decarbonization Using   Time Series Foundation Models"
2510.01547v1.txt,0,"Robust Classification of Oral Cancer with Limited Training Data"
2510.02109v1.txt,0,"SpurBreast: A Curated Dataset for Investigating Spurious Correlations in   Real-world Breast MRI Classification"
2510.02216v1.txt,7,"Diffusion Transformers for Imputation: Statistical Efficiency and   Uncertainty Quantification"
2510.02279v1.txt,2,"Addressing Pitfalls in the Evaluation of Uncertainty Estimation Methods   for Natural Language Generation"
2510.02330v1.txt,2,"EntropyLong: Effective Long-Context Training via Predictive Uncertainty"
2510.02339v1.txt,2,"Evaluating Uncertainty Quantification Methods in Argumentative Large   Language Models"
2510.02571v1.txt,2,"How Confident are Video Models? Empowering Video Models to Express their   Uncertainty"
2510.02671v1.txt,2,"Uncertainty as Feature Gaps: Epistemic Uncertainty Quantification of   LLMs in Contextual Question-Answering"
2510.03181v1.txt,6,"Q-Learning with Shift-Aware Upper Confidence Bound in Non-Stationary   Reinforcement Learning"
2510.03815v1.txt,4,"A Trustworthy Industrial Fault Diagnosis Architecture Integrating   Probabilistic Models and Large Language Models"
2510.04583v1.txt,4,"Improved probabilistic regression using diffusion models"
2510.04769v1.txt,1,"When Do Credal Sets Stabilize? Fixed-Point Theorems for Credal Set   Updates"
2510.05054v1.txt,3,"HybridFlow: Quantification of Aleatoric and Epistemic Uncertainty with a   Single Hybrid Model"
2510.05283v1.txt,6,"Beyond Monolithic Rewards: A Hybrid and Multi-Aspect Reward Optimization   for MLLM Alignment"
2510.05453v1.txt,7,"QDeepGR4J: Quantile-based ensemble of deep learning and GR4J hybrid   rainfall-runoff models for extreme flow prediction with uncertainty   quantification"
2510.06007v1.txt,4,"Uncertainty in Machine Learning"
2510.06181v1.txt,5,"Conformalized Gaussian processes for online uncertainty quantification   over graphs"
2510.06238v1.txt,0,"Uncertainty Quantification In Surface Landmines and UXO Classification   Using MC Dropout"
2510.06257v1.txt,5,"Toward Uncertainty-Aware and Generalizable Neural Decoding for Quantum   LDPC Codes"
2510.06299v1.txt,7,"Scalable deep fusion of spaceborne lidar and synthetic aperture radar   for global forest structural complexity mapping"
2510.06754v1.txt,6,"UniFField: A Generalizable Unified Neural Feature Field for Visual,   Semantic, and Spatial Uncertainties in Any Scene"
2510.07620v1.txt,5,"DGTEN: A Robust Deep Gaussian based Graph Neural Network for Dynamic   Trust Evaluation with Uncertainty-Quantification Support"
2510.08044v1.txt,6,"Towards Reliable LLM-based Robot Planning via Combined Uncertainty   Estimation"
2510.08146v1.txt,2,"Think Just Enough: Sequence-Level Entropy as a Confidence Signal for LLM   Reasoning"
2510.08631v1.txt,0,"Out-of-Distribution Detection in LiDAR Semantic Segmentation Using   Epistemic Uncertainty from Hierarchical GMMs"
2510.09008v1.txt,0,"On Epistemic Uncertainty of Visual Tokens for Object Hallucinations in   Large Vision-Language Models"
2510.09333v1.txt,2,"Efficient Bayesian Inference from Noisy Pairwise Comparisons"
2510.09666v1.txt,7,"Spatial Uncertainty Quantification in Wildfire Forecasting for   Climate-Resilient Emergency Planning"
2510.10108v1.txt,0,"Uncertainty-Aware Post-Detection Framework for Enhanced Fire and Smoke   Detection in Compact Deep Learning Models"
2510.12769v1.txt,6,"Sample-Efficient Omniprediction for Proper Losses"
